Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
0,primarily,3,4
0,defensive,3,4
0,weapons,3,4
0,.,1,1
1,Uniforms,4,3
0,cost,3,4
0,twice,3,4
0,the,3,4
0,amount,3,4
0,of,3,4
0,money,3,4
0,which,1,1
0,a,1,1
0,lot,1,1
0,of,1,1
0,parents,1,1
0,don,1,1
0,',1,1
0,t,1,1
0,have,1,1
0,because,1,1
0,of,1,1
0,our,1,1
0,stupid,1,1
0,economy,1,1
0,.,1,1
1,Women,2,2
0,who,0,0
0,want,0,0
0,abortions,0,0
0,will,0,0
0,get,0,0
0,them,0,0
0,",",0,0
0,even,0,0
0,if,0,0
0,they,0,0
0,have,0,0
0,to,0,0
0,risk,0,0
0,their,0,0
0,lives,0,0
0,to,0,0
0,get,0,0
0,them,0,0
0,.,1,1
1,They,1,1
0,donat,1,1
0,realize,1,1
0,that,1,1
0,these,1,1
0,companies,2,2
0,stand,0,0
0,to,0,0
0,make,0,0
0,billions,0,0
0,of,0,0
0,dollars,0,0
0,off,0,0
0,of,0,0
0,the,0,0
0,chemical,0,0
0,compounds,0,0
0,contained,0,0
0,in,0,0
0,marijuana,0,0
0,in,0,0
0,a,0,0
0,legal,0,0
0,regulatory,0,0
0,climate,0,0
0,.,1,1
1,there,1,1
0,is,1,1
0,no,1,1
0,short,1,1
0,-,1,1
0,term,1,1
0,prospect,1,1
0,for,1,1
0,changes,1,1
0,in,1,1
0,federal,1,1
0,law,1,1
0,",",1,1
0,but,1,1
0,sixteen,1,1
0,states,1,1
0,allow,1,1
0,medical,1,1
0,use,1,1
0,and,1,1
0,recent,1,1
0,initiatives,1,1
0,to,1,1
0,legalize,1,1
0,production,1,1
0,and,1,1
0,non,1,1
0,-,1,1
0,medical,1,1
0,use,1,1
0,garnered,1,1
0,more,1,1
0,than,1,1
0,40,1,1
0,%,1,1
0,support,1,1
0,in,1,1
0,four,1,1
0,states,1,1
0,.,1,1
1,Illegal,1,1
0,abortions,1,1
0,are,1,1
0,also,1,1
0,becoming,1,1
0,increasingly,1,1
0,safer,1,1
0,due,1,1
0,to,1,1
0,the,1,1
0,use,1,1
0,of,1,1
0,two,1,1
0,medications,1,1
0,:,1,1
0,mifepristone,1,1
0,and,1,1
0,misoprostol,1,1
0,.,1,1
1,A,1,1
0,common,1,1
0,Abortion,1,1
0,PTSD,1,1
0,symptoms,1,1
0,could,1,1
0,be,1,1
0,that,1,1
0,the,1,1
0,individuals,1,1
0,believes,1,1
0,future,1,1
0,bad,1,1
0,events,1,1
0,happen,1,1
0,because,1,1
0,they,1,1
0,"""deserve",1,1
0,"it""",1,1
0,for,1,1
0,making,1,1
0,this,1,1
0,choice,1,1
0,.,1,1
1,Resources,1,1
0,on,1,1
0,gun,1,1
0,control,1,1
0,legislation,1,1
0,is,1,1
0,also,1,1
0,available,1,1
0,.,1,1
1,The,1,1
0,number,1,1
0,of,1,1
0,Americans,1,1
0,supporting,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,has,1,1
0,begun,1,1
0,to,1,1
0,decrease,1,1
0,",",1,1
0,although,1,1
0,over,1,1
0,60,1,1
0,%,1,1
0,still,1,1
0,support,1,1
0,it,1,1
0,.,1,1
1,pressed,1,1
0,the,1,1
0,Senate,1,1
0,on,1,1
0,Wednesday,1,1
0,to,1,1
0,ban,1,1
0,cloning,1,1
0,of,1,1
0,human,1,1
0,embryos,1,1
0,for,1,1
0,research,1,1
0,",",1,1
0,saying,1,1
0,.,1,1
0,.,1,1
0,.,1,1
0,promised,1,1
0,a,1,1
0,fight,1,1
0,",",1,1
0,seeing,1,1
0,great,1,2
0,promise,1,0
0,in,1,0
0,cloning,1,0
0,for,1,0
0,cures,1,0
0,of,1,0
0,terrible,1,0
0,afflictions,1,0
0,.,1,1
1,They,1,1
0,can,1,1
0,spew,1,1
0,the,1,1
0,statistics,1,1
0,themselves,1,1
0,",",1,1
0,but,1,1
0,they,1,1
0,must,1,1
0,have,1,1
0,backups,1,1
0,to,1,1
0,actually,1,1
0,show,1,1
0,examples,1,1
0,of,1,1
0,these,1,1
0,statistics,1,1
0,in,1,1
0,action,1,1
0,.,1,1
1,California,4,3
0,is,3,4
0,on,3,4
0,track,3,4
0,to,3,4
0,spend,3,4
0,$,3,4
0,1,3,4
0,billion,3,4
0,on,3,4
0,the,3,4
0,death,3,4
0,penalty,3,4
0,in,3,4
0,the,3,4
0,next,3,4
0,five,3,4
0,years,3,4
0,",",3,4
0,though,3,4
0,even,3,4
0,more,3,4
0,funds,3,4
0,are,3,4
0,required,3,4
0,to,3,4
0,protect,3,4
0,the,3,4
0,innocent,3,4
0,from,3,4
0,wrongful,1,4
0,conviction,1,4
0,and,1,4
0,to,4,4
0,ensure,3,4
0,timely,3,4
0,review,3,4
0,of,3,4
0,lengthy,3,4
0,death,3,4
0,penalty,3,4
0,cases,3,4
0,.,1,1
1,Split,1,1
0,Camera,1,1
0,driver,1,1
0,allows,1,1
0,you,1,1
0,to,1,1
0,easily,1,1
0,multiply,1,1
0,your,1,1
0,web,1,1
0,-,1,1
0,camera,1,1
0,(,1,1
0,any,1,1
0,models,1,1
0,),1,1
0,",",1,1
0,video,1,1
0,cameras,1,1
0,(,1,1
0,any,1,1
0,model,1,1
0,:,1,1
0,analog,1,1
0,or,1,1
0,ditial,1,1
0,:,1,1
0,VHS,1,1
0,",",1,1
0,DV,1,1
0,",",1,1
0,TV,1,1
0,-,1,1
0,IN,1,1
0,or,1,1
0,.,1,1
0,.,1,1
0,.,1,1
1,The,1,1
0,wind,1,1
0,turbine,1,1
0,alternator,1,1
0,is,1,1
0,an,1,1
0,essential,1,1
0,part,1,1
0,of,1,1
0,a,1,1
0,fuel,1,1
0,efficient,1,1
0,wind,1,1
0,power,1,1
0,generation,1,1
0,system,1,1
0,.,1,1
1,The,2,2
0,workers,0,0
0,who,0,0
0,keep,0,0
0,their,0,0
0,jobs,0,0
0,will,0,0
0,obviously,0,0
0,experience,0,0
0,an,0,0
0,increase,0,0
0,in,0,0
0,their,0,0
0,hourly,0,0
0,wage,0,0
0,rate,0,0
0,",",1,1
0,but,1,1
0,this,1,1
0,could,1,3
0,be,1,4
0,offset,1,4
0,partly,1,4
0,by,1,4
0,a,1,4
0,reduction,1,4
0,in,1,4
0,hours,1,4
0,worked,1,1
0,.,1,1
1,Who,1,1
0,is,1,1
0,forced,1,1
0,to,1,1
0,continue,1,1
0,an,1,1
0,unwanted,1,1
0,pregnancy,1,1
0,",",1,1
0,or,1,1
0,desperately,1,1
0,turns,1,1
0,to,1,1
0,underground,1,1
0,",",1,1
0,unscrupulous,1,1
0,",",1,1
0,and,1,1
0,deceptive,1,1
0,clinics,1,1
0,?,1,1
1,And,1,1
0,the,1,1
0,two,1,1
0,states,1,1
0,that,1,1
0,have,1,1
0,legalized,1,1
0,it,1,1
0,are,1,1
0,very,1,1
0,serious,1,1
0,about,1,1
0,keeping,1,1
0,it,1,1
0,legalized,1,1
0,and,1,1
0,getting,1,1
0,legitimate,1,1
0,financial,1,1
0,services,1,1
0,providers,1,1
0,for,1,1
0,their,1,1
0,legal,1,1
0,marijuana,1,1
0,businesses,1,1
0,.,1,1
1,In,1,1
0,the,1,1
0,early,1,1
0,part,1,1
0,of,1,1
0,the,1,1
0,century,1,1
0,",",1,1
0,many,1,1
0,states,1,1
0,reduced,1,1
0,the,1,1
0,number,1,1
0,of,1,1
0,their,1,1
0,capital,1,1
0,crimes,1,1
0,and,1,1
0,built,1,1
0,state,1,1
0,penitentiaries,1,1
0,.,1,1
1,Though,4,3
0,MPC,3,4
0,&,3,4
0,A,3,4
0,systems,3,4
0,can,3,4
0,significantly,3,4
0,upgrade,3,4
0,nuclear,3,4
0,security,3,4
0,",",3,4
0,they,3,4
0,do,3,4
0,not,3,4
0,eliminate,3,4
0,the,3,4
0,human,3,4
0,factor,1,4
0,.,1,1
1,Owning,4,3
0,a,3,4
0,gun,3,4
0,is,3,4
0,not,3,4
0,nesscarily,3,4
0,related,3,4
0,to,3,4
0,number,3,4
0,of,3,4
0,crimes,3,4
0,committed,3,4
0,.,1,1
1,Things,1,2
0,that,1,0
0,seemed,1,0
0,impossible,1,0
0,only,1,0
0,a,1,0
0,few,1,0
0,years,1,0
0,ago,1,0
0,are,1,0
0,now,1,0
0,a,1,0
0,reality,1,0
0,",",1,1
0,and,1,1
0,some,1,1
0,far,1,1
0,fetched,1,1
0,things,1,1
0,such,1,1
0,as,1,1
0,time,1,1
0,travel,1,1
0,",",1,1
0,that,1,1
0,are,1,1
0,present,1,1
0,in,1,1
0,today,1,1
0,',1,1
0,s,1,1
0,.,1,1
0,.,1,1
0,.,1,1
1,All,1,1
0,PC,1,1
0,',1,1
0,s,1,1
0,are,1,1
0,vulnerable,1,1
0,to,1,1
0,a,1,1
0,variety,1,1
0,of,1,1
0,disasters,1,1
0,ranging,1,1
0,from,1,1
0,accidental,1,1
0,damage,1,1
0,caused,1,1
0,by,1,1
0,humans,1,1
0,to,1,1
0,unpredictable,1,1
0,acts,1,1
0,of,1,1
0,nature,1,1
0,.,1,1
1,The,1,1
0,practice,1,1
0,of,1,1
0,human,1,1
0,cloning,1,1
0,will,1,1
0,never,1,1
0,pass,1,1
0,muster,1,1
0,in,1,1
0,today,1,1
0,',1,1
0,s,1,1
0,society,1,1
0,",",1,1
0,but,1,1
0,scientists,2,2
0,believe,0,0
0,animal,0,0
0,cloning,0,0
0,will,0,0
0,improve,0,0
0,and,0,0
0,diversify,0,0
0,livestock,0,0
0,.,1,1
0,.,1,1
0,.,1,1
1,Those,2,2
0,who,0,0
0,depend,0,0
0,on,0,0
0,drug,0,0
0,pushers,0,0
0,for,0,0
0,marijuana,0,0
0,will,0,0
0,stop,0,0
0,buying,0,0
0,illegal,0,0
0,marijuana,0,0
0,and,0,0
0,opt,0,0
0,for,0,0
0,legal,0,0
0,marijuana,0,0
0,instead,0,0
0,.,1,1
1,This,1,1
0,verse,1,1
0,is,1,1
0,meant,1,1
0,only,1,1
0,to,1,1
0,help,1,1
0,a,1,1
0,court,1,1
0,derive,1,1
0,the,1,1
0,amount,1,1
0,of,1,1
0,financial,1,1
0,compensation,1,1
0,to,1,1
0,pay,1,1
0,a,1,1
0,victim,1,1
0,or,1,1
0,the,1,1
0,family,1,1
0,of,1,1
0,a,1,1
0,victim,1,1
0,for,1,1
0,the,1,1
0,loss,1,1
0,of,1,1
0,life,1,1
0,or,1,1
0,limb,1,1
0,.,1,1
1,"""The",1,1
0,problem,1,1
0,is,1,1
0,that,1,1
0,any,1,3
0,death,1,4
0,penalty,1,4
0,creates,1,4
0,all,1,4
0,the,1,4
0,same,1,4
0,problems,1,4
0,.,1,1
1,They,1,1
0,would,1,1
0,argue,1,1
0,thatA,1,1
0,expecting,4,3
0,them,3,4
0,to,3,4
0,assume,3,4
0,theA,3,4
0,cost,3,4
0,of,3,4
0,outfitting,3,4
0,their,3,4
0,children,3,4
0,with,3,4
0,new,3,4
0,school,3,4
0,uniforms,3,4
0,A,3,4
0,is,3,4
0,an,3,4
0,unreasonable,3,4
0,financial,3,4
0,burden,3,4
0,.,1,1
1,The,1,1
0,article,1,1
0,is,1,1
0,claiming,1,1
0,that,1,1
0,when,1,1
0,a,1,1
0,"""",1,1
0,wide,1,1
0,range,1,1
0,of,1,1
0,conceptive,1,1
0,methods,1,1
0,are,1,1
0,available,1,1
0,",",1,1
0,use,2,2
0,of,0,0
0,abortion,0,0
0,is,0,0
0,likely,0,0
0,to,0,0
0,fall,0,0
0,"""",0,0
0,and,0,0
0,that,0,0
0,even,0,0
0,with,0,0
0,abortion,0,0
0,being,0,0
0,legalised,1,0
0,",",1,0
0,overall,1,0
0,rate,1,0
0,may,1,0
0,decrease,1,0
0,.,1,1
1,but,1,1
0,i,1,1
0,believe,1,1
0,that,1,1
0,things,1,1
0,like,1,1
0,competition,1,1
0,and,1,1
0,drug,1,1
0,use,1,1
0,could,1,1
0,be,1,1
0,reduced,1,1
0,if,1,1
0,schools,1,1
0,paid,1,1
0,more,1,1
0,attention,1,1
0,to,1,1
0,the,1,1
0,psychological,1,1
0,",",1,1
0,mental,1,1
0,",",1,1
0,and,1,1
0,emotional,1,1
0,growth,1,1
0,and,1,1
0,maturity,1,1
0,of,1,1
0,students,1,1
0,rather,1,1
0,than,1,1
0,assigning,1,1
0,piles,1,1
0,of,1,1
0,homework,1,1
0,.,1,1
1,WASHINGTON,1,1
0,-,1,1
0,Scientists,1,1
0,called,1,1
0,human,1,3
0,cloning,1,4
0,ethically,1,4
0,risky,1,4
0,and,1,1
0,likely,1,1
0,to,1,1
0,produce,1,1
0,.,1,1
0,.,1,1
0,.,1,1
1,The,1,1
0,first,1,1
0,is,1,1
0,a,1,1
0,homeopathic,1,1
0,formula,1,1
0,that,1,1
0,helps,1,1
0,alleviate,1,1
0,the,1,1
0,burn,1,1
0,and,1,1
0,itch,1,1
0,.,1,1
1,This,1,1
0,could,1,1
0,be,1,1
0,a,1,1
0,strong,1,1
0,argument,1,1
0,if,1,1
0,it,1,1
0,could,1,1
0,be,1,1
0,proved,1,1
0,that,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,discourages,1,1
0,murderers,1,1
0,and,1,1
0,kidnappers,1,1
0,.,1,1
1,A,1,1
0,lot,1,1
0,of,1,1
0,attention,1,1
0,gets,1,1
0,paid,1,1
0,to,1,1
0,the,1,1
0,long,1,1
0,-,1,1
0,term,1,1
0,",",1,1
0,negative,1,1
0,effects,1,1
0,that,1,1
0,inflation,1,1
0,has,1,1
0,on,1,1
0,the,1,1
0,purchasing,1,1
0,power,1,1
0,of,1,1
0,the,1,1
0,minimum,1,1
0,wage,1,1
0,.,1,1
1,Other,1,1
0,firms,1,1
0,may,1,1
0,not,1,1
0,care,1,1
0,whether,1,1
0,they,1,1
0,pay,1,1
0,less,1,1
0,and,1,1
0,get,1,1
0,less,1,1
0,from,1,1
0,their,1,1
0,workers,1,1
0,",",1,1
0,or,1,1
0,pay,1,1
0,more,1,1
0,and,1,1
0,get,1,1
0,more,1,1
0,.,1,1
1,It,1,1
0,was,1,1
0,the,1,1
0,first,1,1
0,example,1,1
0,of,1,1
0,an,1,1
0,endangered,1,1
0,species,1,1
0,to,1,1
0,be,1,1
0,cloned,1,1
0,",",1,1
0,but,1,1
0,the,1,3
0,ox,1,4
0,-,1,4
0,like,1,4
0,animal,1,4
0,died,1,4
0,shortly,1,4
0,after,1,4
0,birth,1,4
0,.,1,1
1,However,1,1
0,",",1,1
0,if,1,1
0,you,1,1
0,require,1,1
0,your,1,1
0,employee,1,1
0,to,1,1
0,live,1,1
0,on,1,1
0,-,1,1
0,site,1,1
0,",",1,1
0,or,1,1
0,if,1,1
0,you,1,1
0,derive,1,1
0,a,1,1
0,mutual,1,1
0,benefit,1,1
0,from,1,1
0,the,1,1
0,employee,1,1
0,living,1,1
0,on,1,1
0,the,1,1
0,premises,1,1
0,",",1,1
0,you,1,1
0,must,1,1
0,pay,1,1
0,minimum,1,1
0,wage,1,1
0,in,1,1
0,addition,1,1
0,to,1,1
0,the,1,1
0,value,1,1
0,of,1,1
0,meals,1,1
0,and,1,1
0,lodging,1,1
0,.,1,1
1,This,1,1
0,is,1,1
0,what,1,1
0,states,1,1
0,must,1,1
0,deliver,1,1
0,as,1,1
0,an,1,1
0,effective,1,1
0,element,1,1
0,of,1,1
0,crime,1,1
0,reduction,1,1
0,strategies,1,1
0,;,1,1
0,a,1,1
0,reliance,1,1
0,on,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,is,1,1
0,not,1,1
0,a,1,1
0,substitute,1,1
0,.,1,1
1,Tasks,1,1
0,which,1,1
0,require,1,1
0,great,1,1
0,concentration,1,1
0,restrict,1,1
0,the,1,1
0,number,1,1
0,of,1,1
0,usable,1,1
0,clones,1,1
0,[,1,1
0,10,1,1
0,],1,1
0,",",1,1
0,and,1,1
0,changes,1,1
0,in,1,1
0,the,1,1
0,nature,1,1
0,of,1,1
0,the,1,1
0,original,1,1
0,',1,1
0,s,1,1
0,chakra,1,1
0,signature,1,1
0,will,1,1
0,cause,1,1
0,the,1,1
0,chakra,1,1
0,of,1,1
0,the,1,1
0,clones,1,1
0,to,1,1
0,resonate,1,1
0,similarly,1,1
0,.,1,1
1,The,1,1
0,increasingly,1,1
0,likely,1,1
0,policy,1,1
0,decision,1,1
0,to,1,1
0,move,1,1
0,away,1,1
0,from,1,1
0,nuclear,1,1
0,energy,1,1
0,",",1,1
0,however,1,1
0,",",1,1
0,could,1,1
0,leave,1,1
0,Japanese,1,1
0,companies,1,1
0,in,1,1
0,the,1,1
0,sector,1,1
0,facing,1,1
0,a,1,1
0,similar,1,1
0,fate,1,1
0,as,1,1
0,U,1,1
0,.,1,1
1,Alberta,1,1
0,8,1,1
0,",",1,1
0,has,1,1
0,established,1,1
0,a,1,1
0,fixed,1,1
0,amount,1,1
0,as,1,1
0,a,1,1
0,monthly,1,1
0,minimum,1,1
0,wage,1,1
0,for,1,1
0,domestic,1,1
0,workers,1,1
0,",",1,1
0,while,1,1
0,in,1,1
0,the,1,1
0,Yukon,1,1
0,the,1,1
0,minimum,1,1
0,wage,1,1
0,is,1,1
0,set,1,1
0,at,1,1
0,8,1,1
0,hours,1,1
0,multiplied,1,1
0,by,1,1
0,the,1,1
0,minimum,1,1
0,hourly,1,1
0,rate,1,1
0,for,1,1
0,each,1,1
0,day,1,1
0,worked,1,1
0,.,1,1
1,You,1,1
0,can,1,1
0,take,1,1
0,clones,1,1
0,off,1,1
0,the,1,1
0,top,1,1
0,of,1,1
0,the,1,1
0,plant,1,1
0,to,1,1
0,help,1,1
0,control,1,1
0,height,1,1
0,",",1,1
0,and,1,1
0,plant,1,1
0,training,1,1
0,can,1,1
0,be,1,1
0,used,1,1
0,to,1,1
0,train,1,1
0,a,1,1
0,plant,1,1
0,to,1,1
0,grow,1,1
0,into,1,1
0,almost,1,1
0,any,1,1
0,size,1,1
0,and,1,1
0,shape,1,1
0,.,1,1
1,We,2,2
0,can,0,0
0,affirm,0,0
0,the,0,0
0,goals,0,0
0,of,0,0
0,relieving,0,0
0,human,0,0
0,illness,0,0
0,and,0,0
0,suffering,0,0
0,.,1,1
1,This,1,1
0,means,1,1
0,that,1,1
0,a,1,1
0,jump,1,1
0,clone,1,1
0,is,1,1
0,safe,1,1
0,from,1,1
0,external,1,1
0,tampering,1,1
0,",",1,1
0,it,1,1
0,also,1,1
0,dictates,1,1
0,that,1,1
0,you,1,1
0,may,1,1
0,end,1,1
0,up,1,1
0,in,1,1
0,an,1,1
0,hostile,1,1
0,outpost,1,1
0,.,1,1
1,Fortunately,1,1
0,",",1,1
0,we,1,1
0,will,1,1
0,continue,1,1
0,to,1,1
0,have,1,1
0,access,1,1
0,to,1,1
0,a,1,1
0,global,1,1
0,uranium,1,1
0,market,1,1
0,rich,1,1
0,in,1,1
0,supply,1,1
0,and,1,1
0,sizeable,1,1
0,reserves,1,1
0,right,1,1
0,here,1,1
0,at,1,1
0,home,1,1
0,.,1,1
1,Measures,1,1
0,that,1,1
0,are,1,1
0,preventative,1,1
0,as,1,1
0,opposed,1,1
0,to,1,1
0,punitive,1,1
0,contribute,1,1
0,to,1,1
0,reducing,1,1
0,the,1,1
0,rate,1,1
0,of,1,1
0,unintended,1,1
0,pregnancies,1,1
0,and,1,1
0,",",1,1
0,concomitantly,1,1
0,",",1,1
0,the,1,1
0,abortion,1,1
0,rate,1,1
0,.,1,1
1,Under,1,1
0,a,1,1
0,socially,1,1
0,and,1,1
0,politically,1,1
0,unstable,1,1
0,context,1,1
0,",",1,1
0,the,2,2
0,death,0,0
0,penalty,0,0
0,can,0,0
0,be,0,0
0,regarded,0,0
0,as,0,0
0,necessary,0,0
0,for,0,0
0,deterring,0,0
0,serious,0,0
0,crimes,0,0
0,.,1,1
1,Their,1,1
0,products,1,1
0,are,1,1
0,known,1,1
0,for,1,1
0,their,1,1
0,outstanding,1,1
0,quality,1,1
0,",",1,1
0,both,1,1
0,in,1,1
0,fit,1,1
0,and,1,1
0,style,1,1
0,.,1,1
1,Some,1,1
0,feel,1,1
0,when,1,1
0,purchasing,1,1
0,a,1,1
0,gun,1,1
0,they,1,3
0,are,1,4
0,investing,1,4
0,in,1,4
0,something,1,4
0,that,1,4
0,will,1,4
0,keep,1,4
0,them,1,4
0,out,1,4
0,of,1,4
0,harm,1,4
0,and,1,4
0,may,1,4
0,save,1,4
0,their,1,4
0,lives,1,4
0,one,1,4
0,day,1,4
0,",",1,1
0,not,1,1
0,even,1,1
0,considering,1,1
0,the,1,1
0,many,1,1
0,mishaps,1,1
0,that,1,1
0,guns,4,3
0,cause,3,4
0,serious,3,4
0,and,3,4
0,sometimes,3,4
0,fatal,3,4
0,injuries,3,4
0,.,1,1
1,Any,1,1
0,way,1,1
0,you,1,1
0,look,1,1
0,at,1,1
0,it,1,1
0,",",1,1
0,guns,1,1
0,are,1,1
0,powerful,1,1
0,tools,1,1
0,not,1,1
0,only,1,1
0,physically,1,1
0,but,1,1
0,socially,1,1
0,.,1,1
1,Jumping,1,1
0,is,1,1
0,instantaneous,1,1
0,",",1,1
0,but,1,1
0,you,1,1
0,must,1,1
0,wait,1,1
0,at,1,1
0,least,1,1
0,24,1,1
0,hours,1,1
0,between,1,1
0,clone,1,1
0,jumps,1,1
0,(,1,1
0,training,1,1
0,Infomorph,1,1
0,Synchronizing,1,1
0,(,1,1
0,2x,1,1
0,",",1,1
0,5M,1,1
0,ISK,1,1
0,),1,1
0,decreases,1,1
0,this,1,1
0,delay,1,1
0,by,1,1
0,1,1,1
0,hour,1,1
0,per,1,1
0,skill,1,1
0,level,1,1
0,),1,1
0,.,1,1
1,It,1,1
0,had,1,1
0,no,1,1
0,inventory,1,1
0,pointer,1,1
0,file,1,1
0,(,1,1
0,if,1,1
0,operating,1,1
0,system,1,1
0,is,1,1
0,other,1,1
0,than,1,1
0,Windows,1,1
0,),1,1
0,4,1,1
0,.,1,1
1,Christie,1,1
0,Whitman,1,1
0,of,1,1
0,the,1,1
0,Clean,1,1
0,and,1,1
0,Safe,1,1
0,Energy,1,1
0,Coalition,1,1
0,",",1,1
0,CASEnergy,1,1
0,",",1,1
0,makes,1,1
0,a,1,1
0,good,1,1
0,case,1,1
0,",",1,1
0,and,1,1
0,deserves,1,1
0,a,1,1
0,wide,1,1
0,audience,1,1
0,.,1,1
1,All,1,1
0,of,1,1
0,the,1,1
0,above,1,1
0,Based,1,1
0,on,1,1
0,lectures,1,1
0,and,1,1
0,Targeting,1,1
0,Guns,1,1
0,",",1,1
0,why,1,1
0,is,1,1
0,it,1,1
0,a,1,1
0,fallacy,1,1
0,to,1,1
0,suggest,1,1
0,that,1,1
0,because,1,1
0,a,1,1
0,gun,1,1
0,control,1,1
0,law,1,1
0,won't,1,1
0,be,1,1
0,totally,1,1
0,effective,1,1
0,in,1,1
0,preventing,1,1
0,criminals,1,1
0,from,1,1
0,getting,1,1
0,guns,1,1
0,",",1,1
0,it,1,1
0,should,1,1
0,not,1,1
0,be,1,1
0,passed,1,1
0,?,1,1
1,"""",2,1
0,Nuclear,0,2
0,power,0,0
0,plants,0,0
0,are,0,0
0,relatively,0,0
0,expensive,0,0
0,to,0,0
0,build,0,0
0,and,0,0
0,cheap,0,0
0,to,0,0
0,operate,0,0
0,",",1,1
0,"""",1,1
0,said,1,1
0,McDonald,1,1
0,.,1,1
1,Amnesty,1,1
0,International,1,1
0,opposes,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,in,1,1
0,all,1,1
0,cases,1,1
0,without,1,1
0,exception,1,1
0,",",1,1
0,regardless,1,1
0,of,1,1
0,the,1,1
0,nature,1,1
0,or,1,1
0,circumstances,1,1
0,of,1,1
0,the,1,1
0,crime,1,1
0,",",1,1
0,the,1,1
0,characteristics,1,1
0,of,1,1
0,the,1,1
0,offender,1,1
0,or,1,1
0,the,1,1
0,method,1,1
0,used,1,1
0,by,1,1
0,the,1,1
0,state,1,1
0,to,1,1
0,kill,1,1
0,the,1,1
0,prisoner,1,1
0,.,1,1
1,Up,1,1
0,Next,1,1
0,:,1,1
0,While,1,1
0,legal,1,1
0,restrictions,1,1
0,are,1,1
0,one,1,1
0,deterrent,1,1
0,to,1,1
0,pursuing,1,1
0,human,1,1
0,cloning,1,1
0,at,1,1
0,this,1,1
0,time,1,1
0,",",1,1
0,some,1,1
0,scientists,1,1
0,believe,1,1
0,today,4,3
0,',3,4
0,s,3,4
0,technology,3,4
0,just,3,4
0,isn,3,4
0,',3,4
0,t,3,4
0,ready,3,4
0,to,3,4
0,be,1,4
0,tested,1,4
0,on,1,4
0,humans,1,4
0,.,1,1
1,That,1,1
0,mission,1,1
0,includes,1,1
0,cleaning,1,1
0,up,1,1
0,nuclear,1,1
0,waste,1,1
0,",",1,1
0,contaminated,1,1
0,groundwater,1,1
0,and,1,1
0,soil,1,1
0,",",1,1
0,nuclear,1,1
0,materials,1,1
0,",",1,1
0,and,1,1
0,contaminated,1,1
0,facilities,1,1
0,covering,1,1
0,two,1,1
0,million,1,1
0,acres,1,1
0,of,1,1
0,land,1,1
0,in,1,1
0,thirty,1,1
0,-,1,1
0,five,1,1
0,states,1,1
0,.,1,1
1,Cause,1,1
0,:,1,1
0,Oracle,1,1
0,home,1,1
0,{,1,1
0,0,1,1
0,},1,1
0,has,1,1
0,dependency,1,1
0,on,1,1
0,{,1,1
0,1,1,1
0,},1,1
0,",",1,1
0,but,1,1
0,unable,1,1
0,to,1,1
0,include,1,1
0,dependent,1,1
0,home,1,1
0,.,1,1
1,If,1,1
0,I,1,1
0,would,1,1
0,harvest,1,1
0,my,1,1
0,smaller,1,1
0,(,1,1
0,74plant,1,1
0,),1,1
0,rig,1,1
0,by,1,1
0,that,1,1
0,time,1,1
0,-,1,1
0,I,1,1
0,would,1,1
0,move,1,1
0,the,1,1
0,topped,1,1
0,clones,1,1
0,there,1,1
0,;,1,1
0,but,1,1
0,if,1,1
0,not,1,1
0,-,1,1
0,I,1,1
0,would,1,1
0,chop,1,1
0,them,1,1
0,up,1,1
0,completely,1,1
0,and,1,1
0,discard,1,1
0,the,1,1
0,remnants,1,1
0,.,1,1
1,On,1,1
0,the,1,1
0,other,1,1
0,hand,1,1
0,",",1,1
0,a,1,1
0,constitutional,1,1
0,amendment,1,1
0,which,1,1
0,bans,1,1
0,abortion,1,1
0,with,1,1
0,exceptions,1,1
0,for,1,1
0,various,1,1
0,cases,1,1
0,",",1,1
0,such,1,1
0,as,1,1
0,rape,1,1
0,",",1,1
0,incest,1,1
0,",",1,1
0,or,1,1
0,a,1,1
0,risk,1,1
0,to,1,1
0,the,1,1
0,mother,1,1
0,',1,1
0,s,1,1
0,life,1,1
0,",",1,1
0,would,1,1
0,be,1,1
0,worse,1,1
0,than,1,1
0,having,1,1
0,no,1,1
0,such,1,1
0,amendment,1,1
0,at,1,1
0,all,1,1
0,.,1,1
1,The,1,1
0,Eighth,1,1
0,Amendment,1,1
0,merely,1,1
0,makes,1,1
0,it,1,1
0,difficult,1,1
0,for,1,1
0,well,1,1
0,-,1,1
0,off,1,1
0,women,1,1
0,to,1,1
0,access,1,1
0,safe,1,1
0,",",1,1
0,legal,1,1
0,abortion,1,1
0,and,1,1
0,even,1,1
0,more,1,1
0,difficult,1,1
0,for,1,1
0,less,1,1
0,well,1,1
0,-,1,1
0,off,1,1
0,women,1,1
0,.,1,1
1,a,1,1
0,Gun,1,1
0,control,1,1
0,began,1,1
0,in,1,1
0,Australia,1,1
0,in,1,1
0,response,1,1
0,to,1,1
0,fears,1,1
0,that,1,1
0,guns,1,1
0,would,1,1
0,be,1,1
0,used,1,1
0,by,1,1
0,home,1,1
0,-,1,1
0,grown,1,1
0,Communist,1,1
